transactionId,accountId,amount,type,date
6013,1057,36.9,deposit,02/23/23
6014,728,323.8,withdrawal,05/01/23
6015,1345,456.2,deposit,01/26/24
6016,700,370.8,withdrawal,01/20/23
6017,1147,70.8,withdrawal,04/09/23
6018,1622,474.2,withdrawal,05/21/23
6019,1461,25.8,withdrawal,03/12/23
6020,91,160.6,deposit,01/11/23
6021,1774,198.4,deposit,03/15/23
6022,637,467.5,deposit,06/09/23
6023,578,233.8,withdrawal,09/01/23
6024,1428,486.6,deposit,01/22/23
6025,743,493.2,deposit,04/29/24
6026,395,69.7,withdrawal,01/24/24
6027,214,421.3,deposit,03/20/24
6028,1001,488.4,deposit,03/29/23
6029,324,468.1,deposit,02/09/23
6030,26,105,deposit,01/15/24
6031,962,148.5,withdrawal,01/24/23
6032,802,447.2,withdrawal,04/12/24
6033,476,58.2,withdrawal,03/15/23
6034,1600,23,withdrawal,03/25/24
6035,1038,261.5,withdrawal,01/11/24
6036,1316,365.1,withdrawal,04/24/24
6037,1357,88.2,deposit,03/25/24
6038,386,249.2,withdrawal,09/03/23
6039,1038,393.3,deposit,11/12/23
6040,1569,315.6,withdrawal,03/24/24
6041,389,448.6,deposit,07/24/23
6042,405,500.1,deposit,10/20/23
6043,1428,476.3,withdrawal,03/13/23
6044,84,310.8,deposit,10/20/23
6045,462,62.5,deposit,05/22/23
6046,1047,209,withdrawal,12/07/23
6047,1500,360.7,withdrawal,02/08/24
6048,934,125.5,withdrawal,04/30/24
6049,864,450.3,withdrawal,11/01/23
6050,1793,404.3,withdrawal,12/04/23
6051,1377,365.7,withdrawal,03/09/24
6052,1240,188.3,withdrawal,12/24/23
6053,1443,420.4,withdrawal,01/28/23
6054,1006,458.8,withdrawal,07/29/23
6055,257,383.8,deposit,01/29/23
6056,978,297.6,deposit,12/11/23
6057,16,320.8,withdrawal,06/16/23
6058,1039,488.1,deposit,12/12/23
6059,373,226.1,deposit,02/10/23
6060,997,72.8,withdrawal,05/08/23
6061,282,362.7,withdrawal,02/14/24
6062,353,30.7,withdrawal,07/25/23
6063,1772,246.9,withdrawal,05/06/24
6064,1235,377.9,withdrawal,12/25/23
6065,536,77.1,deposit,12/08/23
6066,38,420.1,deposit,08/15/23
6067,1476,377.2,withdrawal,03/17/24
6068,856,254.6,deposit,12/17/23
6069,799,33.4,deposit,05/19/24
6070,303,219.5,withdrawal,01/31/24
6071,854,10.5,deposit,05/29/24
6072,1169,457.8,deposit,10/07/23
6073,1766,367,deposit,05/30/24
6074,194,292.9,withdrawal,03/26/24
6075,516,70.2,withdrawal,01/07/23
6076,1392,344.8,withdrawal,03/05/23
6077,1222,429.7,withdrawal,04/30/23
6078,880,124.9,deposit,09/12/23
6079,1544,25.3,deposit,09/05/23
6080,1584,131.9,deposit,08/28/23
6081,1391,367.9,deposit,01/15/24
6082,1569,319.6,deposit,02/22/24
6083,1587,122,withdrawal,02/18/24
6084,1795,282.3,withdrawal,07/05/23
6085,998,344.4,deposit,01/25/24
6086,1576,379.9,deposit,01/28/23
6087,1620,476.9,deposit,01/07/23
6088,1093,94.2,deposit,01/03/24
6089,327,456.1,deposit,02/23/23
6090,1350,78.3,withdrawal,04/19/24
6091,676,273.9,deposit,02/16/23
6092,1102,37.7,withdrawal,03/01/24
6093,1235,439.5,deposit,09/10/23
6094,1719,317.4,deposit,01/15/24
6095,1667,208.7,withdrawal,04/01/23
6096,533,318.4,withdrawal,12/29/23
6097,369,355.5,deposit,08/13/23
6098,1459,341.1,withdrawal,04/13/23
6099,561,93.7,deposit,03/18/23
6100,94,440.1,deposit,11/05/23
6101,1043,21.9,deposit,05/21/23
6102,427,152.6,withdrawal,04/14/23
6103,574,467.4,deposit,06/22/23
6104,135,238.9,withdrawal,09/11/23
6105,1465,176.6,withdrawal,02/20/23
6106,731,449.3,withdrawal,04/16/24
6107,572,310.4,withdrawal,11/04/23
6108,939,384.3,withdrawal,10/20/23
6109,955,51.5,deposit,09/17/23
6110,1647,182.6,withdrawal,05/17/23
6111,1611,452.9,deposit,01/29/24
6112,1104,171.2,withdrawal,10/06/23
6113,201,18.4,withdrawal,04/09/24
6114,1266,267.2,withdrawal,08/15/23
6115,1306,199.4,deposit,12/11/23
6116,534,49.5,withdrawal,11/27/23
6117,939,232.5,withdrawal,05/10/23
6118,475,156,deposit,02/08/24
6119,1334,190.9,withdrawal,04/02/23
6120,1702,64.7,withdrawal,01/03/24
6121,833,123.8,deposit,03/15/24
6122,845,412,withdrawal,08/29/23
6123,680,35.8,deposit,01/14/24
6124,708,246.3,withdrawal,03/21/23
6125,1597,481.5,deposit,08/15/23
6126,318,51.3,deposit,03/14/24
6127,1647,12.7,deposit,03/17/24
6128,850,188.9,withdrawal,03/30/24
6129,297,86.4,deposit,05/31/24
6130,1214,476.7,withdrawal,04/26/23
6131,1677,491,deposit,11/21/23
6132,1169,93.5,deposit,06/17/23
6133,946,277.7,withdrawal,04/17/24
6134,1254,321.6,withdrawal,10/20/23
6135,390,162.3,deposit,06/12/23
6136,1533,402.2,deposit,09/06/23
6137,1515,267.5,withdrawal,07/14/23
6138,1002,294.2,withdrawal,01/26/24
6139,1334,348.5,deposit,04/25/23
6140,382,114.4,deposit,08/10/23
6141,628,405.8,deposit,01/21/24
6142,701,280.5,withdrawal,11/21/23
6143,1776,105.9,deposit,05/06/24
6144,1472,372.1,deposit,12/20/23
6145,1490,366.1,withdrawal,02/25/24
6146,396,339.8,deposit,03/01/24
6147,1223,20,withdrawal,05/24/24
6148,342,16.3,withdrawal,12/17/23
6149,229,18.5,deposit,03/03/23
6150,96,403.9,deposit,01/20/23
6151,481,299.8,deposit,07/12/23
6152,536,44.5,deposit,01/15/23
6153,442,383.3,deposit,01/14/23
6154,1107,134.2,withdrawal,01/16/23
6155,1469,383,deposit,02/06/24
6156,1764,215.6,deposit,06/11/23
6157,47,247.6,deposit,03/10/23
6158,736,18.7,deposit,02/29/24
6159,1501,429.2,withdrawal,11/04/23
6160,371,275,withdrawal,03/15/24
6161,1343,233.2,deposit,05/13/23
6162,300,283.8,deposit,12/20/23
6163,278,390.2,deposit,01/14/23
6164,1002,292.2,deposit,04/02/24
6165,1735,150.1,deposit,05/25/24
6166,1279,446.3,withdrawal,05/19/23
6167,824,121.2,withdrawal,02/22/24
6168,225,224.4,withdrawal,01/16/24
6169,377,480.2,deposit,04/16/23
6170,1412,88.3,withdrawal,01/18/23
6171,1040,143.2,deposit,01/24/24
6172,418,465.2,withdrawal,02/23/24
6173,452,376.7,withdrawal,05/15/24
6174,680,121.8,deposit,11/27/23
6175,271,314.6,deposit,01/26/24
6176,1186,474.7,withdrawal,01/16/24
6177,1604,389.1,deposit,05/28/23
6178,163,103.2,deposit,03/24/24
6179,279,70.5,withdrawal,03/11/23
6180,1062,206,deposit,05/22/24
6181,1563,138.6,deposit,06/10/23
6182,1190,484,deposit,03/11/23
6183,631,463.9,withdrawal,04/09/24
6184,1459,54.8,deposit,01/13/24
6185,1023,36.4,withdrawal,09/27/23
6186,615,495.9,withdrawal,05/09/24
6187,905,263,withdrawal,08/06/23
6188,84,412.3,withdrawal,09/08/23
6189,1033,296.7,deposit,01/21/23
6190,1218,49.5,withdrawal,04/03/24
6191,537,122,deposit,08/22/23
6192,173,205.8,deposit,05/26/24
6193,469,497,deposit,04/11/23
6194,485,391.6,withdrawal,03/14/24
6195,1360,410,deposit,01/15/23
6196,79,125,withdrawal,02/01/24
6197,155,344,withdrawal,04/08/24
6198,15,309.3,withdrawal,03/12/24
6199,1012,455.5,withdrawal,02/07/24
6200,54,39.5,withdrawal,05/22/24
6201,1673,478.9,deposit,02/13/24
6202,100,79,deposit,05/16/23
6203,1026,157.4,deposit,07/02/23
6204,554,270,withdrawal,11/08/23
6205,387,488.2,withdrawal,06/20/23
6206,150,360.1,withdrawal,04/11/24
6207,545,117.9,deposit,04/30/23
6208,702,223.9,deposit,05/23/24
6209,1655,115.6,deposit,02/19/23
6210,1507,85.3,withdrawal,05/05/23
6211,1277,152.3,deposit,03/21/24
6212,1395,31.6,deposit,03/30/24
6213,431,195.1,deposit,03/22/24
6214,1739,190.2,deposit,05/27/23
6215,1314,185.4,withdrawal,01/27/23
6216,1753,22.3,withdrawal,11/05/23
6217,843,409.8,deposit,06/24/23
6218,1246,31.1,withdrawal,02/24/23
6219,637,260,withdrawal,08/12/23
6220,546,345.6,withdrawal,06/09/23
6221,1701,374.6,withdrawal,01/25/23
6222,539,80.2,deposit,09/19/23
6223,304,94.7,deposit,01/29/24
6224,324,172.6,withdrawal,06/26/23
6225,393,456.9,withdrawal,12/24/23
6226,1112,431.4,deposit,01/30/24
6227,277,369.7,withdrawal,04/07/24
6228,794,493.2,withdrawal,11/19/23
6229,1320,5.8,deposit,06/24/23
6230,1661,391.7,deposit,02/17/23
6231,1354,484.4,deposit,06/28/23
6232,1581,376.5,withdrawal,08/13/23
6233,879,195.2,deposit,09/18/23
6234,385,107.1,withdrawal,04/11/24
6235,156,93,withdrawal,05/23/24
6236,1476,319.8,deposit,12/23/23
6237,427,489.1,deposit,02/12/23
6238,73,222.1,deposit,03/22/24
6239,1399,460.3,deposit,05/11/23
6240,1657,70.9,withdrawal,08/10/23
6241,74,254,deposit,01/05/23
6242,874,490.6,deposit,06/08/23
6243,212,114.7,deposit,07/25/23
6244,728,96.3,deposit,09/11/23
6245,1267,340,deposit,04/30/24
6246,1002,413.6,withdrawal,06/05/23
6247,1617,335.5,deposit,06/28/23
6248,1538,140,deposit,02/13/23
6249,147,59.3,withdrawal,02/12/24
6250,49,484.9,deposit,03/14/23
6251,1548,8.2,deposit,07/24/23
6252,13,47.1,deposit,10/22/23
6253,965,61.4,withdrawal,09/01/23
6254,1613,59,withdrawal,12/03/23
6255,1046,37.6,withdrawal,02/06/23
6256,985,365.6,deposit,05/17/24
6257,1280,470.2,deposit,08/22/23
6258,369,463.5,deposit,02/08/23
6259,1662,336.7,deposit,05/19/23
6260,1746,323.7,deposit,11/07/23
6261,1085,380.7,deposit,12/07/23
6262,644,19.3,deposit,04/26/23
6263,1213,439.2,withdrawal,03/15/24
6264,375,467.5,deposit,07/05/23
6265,984,22,deposit,12/05/23
6266,189,33.7,deposit,03/21/24
6267,1551,107.1,withdrawal,12/21/23
6268,1055,372.1,deposit,02/03/24
6269,1406,454.7,withdrawal,11/11/23
6270,1151,203.5,withdrawal,01/23/24
6271,1736,309.2,deposit,09/24/23
6272,1355,457.8,withdrawal,05/09/24
6273,1093,167.6,deposit,06/02/23
6274,524,175.2,deposit,04/30/24
6275,1157,262.4,deposit,02/12/24
6276,1442,466.6,withdrawal,02/11/24
6277,492,89.7,deposit,08/16/23
6278,758,335.8,deposit,05/09/24
6279,512,48,withdrawal,09/30/23
6280,1132,477.3,withdrawal,03/18/23
6281,701,287.5,withdrawal,10/25/23
6282,1329,112.9,withdrawal,07/11/23
6283,142,57.7,deposit,11/25/23
6284,1751,479.3,withdrawal,08/21/23
6285,1296,210.2,withdrawal,02/02/23
6286,1110,194.3,deposit,04/12/23
6287,980,396.8,withdrawal,12/14/23
6288,1171,263.5,deposit,12/23/23
6289,1771,252.1,withdrawal,05/18/23
6290,757,485.7,deposit,06/23/23
6291,790,272.1,withdrawal,10/17/23
6292,391,282.3,withdrawal,09/04/23
6293,161,304.2,deposit,03/25/23
6294,1146,91.7,withdrawal,06/18/23
6295,1113,456,deposit,07/07/23
6296,1466,150.9,withdrawal,03/02/24
6297,618,407.3,withdrawal,02/28/23
6298,640,439.9,withdrawal,05/08/24
6299,51,139,deposit,07/01/23
6300,1326,265.8,deposit,10/11/23
6301,1758,145.3,deposit,01/14/23
6302,1059,244,deposit,11/15/23
6303,154,221.2,withdrawal,01/23/23
6304,882,243.7,deposit,09/26/23
6305,1229,448.4,deposit,03/20/23
6306,728,180.4,deposit,05/21/24
6307,1632,356.8,deposit,04/21/23
6308,542,121.8,withdrawal,08/08/23
6309,1406,395.1,deposit,04/16/23
6310,1551,192.3,withdrawal,10/24/23
6311,1656,499.4,withdrawal,09/30/23
6312,1491,373.4,withdrawal,04/05/23
6313,265,393.2,withdrawal,05/07/23
6314,1794,183.9,deposit,05/31/24
6315,941,324.1,deposit,04/23/23
6316,100,322.1,withdrawal,09/15/23
6317,1669,35.6,withdrawal,07/27/23
6318,1228,64.3,withdrawal,01/06/23
6319,1054,412.3,deposit,01/13/23
6320,516,200.6,deposit,04/13/23
6321,860,143.7,withdrawal,02/10/24
6322,101,435.3,deposit,01/22/24
6323,813,451.7,withdrawal,08/11/23
6324,962,478.7,withdrawal,09/14/23
6325,667,285.8,deposit,10/31/23
6326,1364,64.7,withdrawal,10/02/23
6327,1343,277.3,withdrawal,02/27/24
6328,1573,73.8,withdrawal,06/19/23
6329,1446,355.8,withdrawal,10/15/23
6330,1228,112.5,withdrawal,04/23/24
6331,3,243.1,deposit,11/21/23
6332,228,149.3,deposit,07/11/23
6333,1151,91.2,deposit,03/29/23
6334,103,73.1,deposit,05/26/23
6335,844,475,deposit,01/18/24
6336,452,178.2,withdrawal,08/31/23
6337,1493,153.5,deposit,11/26/23
6338,249,241.2,deposit,10/02/23
6339,493,341.9,deposit,07/08/23
6340,762,27.6,deposit,10/06/23
6341,1067,366.1,deposit,04/13/23
6342,1001,159.2,deposit,02/01/23
6343,1326,202.5,withdrawal,11/24/23
6344,1464,219.1,withdrawal,01/11/24
6345,301,325.4,deposit,08/10/23
6346,1562,332.4,deposit,02/10/23
6347,1417,249.8,deposit,11/19/23
6348,821,297.3,withdrawal,05/27/23
6349,1632,381.3,withdrawal,12/18/23
6350,400,312.9,deposit,03/10/24
6351,1169,255.3,withdrawal,11/13/23
6352,1292,177.8,withdrawal,06/08/23
6353,186,269.7,withdrawal,07/06/23
6354,1037,76.8,deposit,08/01/23
6355,1077,363.2,withdrawal,04/10/23
6356,236,399.9,deposit,01/24/24
6357,1110,132.5,deposit,02/22/23
6358,1140,435.1,deposit,12/25/23
6359,792,32.2,deposit,06/11/23
6360,1369,385.2,deposit,02/21/23
6361,1752,151.8,deposit,11/30/23
6362,546,238.2,deposit,05/30/23
6363,1114,365.7,withdrawal,03/31/23
6364,1226,371.2,deposit,05/30/24
6365,993,348.8,withdrawal,05/14/24
6366,1553,265,withdrawal,10/11/23
6367,866,425.2,deposit,12/11/23
6368,1788,367.7,withdrawal,01/20/23
6369,1225,338.7,deposit,01/11/23
6370,1697,314.6,withdrawal,03/03/24
6371,91,137,deposit,01/08/23
6372,580,115.7,withdrawal,07/13/23
6373,673,409.9,withdrawal,01/03/24
6374,248,38,deposit,06/17/23
6375,97,282,deposit,08/26/23
6376,439,302.2,withdrawal,07/08/23
6377,1714,65.2,deposit,06/14/23
6378,851,339.9,deposit,03/01/23
6379,817,364.5,deposit,05/27/24
6380,773,341,withdrawal,02/18/24
6381,1150,472.5,deposit,08/25/23
6382,1043,75.4,withdrawal,05/06/23
6383,1213,12.5,withdrawal,09/11/23
6384,161,254.5,withdrawal,08/10/23
6385,163,137,withdrawal,04/17/23
6386,698,267.6,withdrawal,05/11/24
6387,1264,465.8,deposit,06/09/23
6388,1044,97.4,withdrawal,07/21/23
6389,315,377.2,deposit,08/01/23
6390,1643,168,withdrawal,03/23/24
6391,886,91.2,withdrawal,03/15/23
6392,1259,67,deposit,02/20/23
6393,146,249.2,withdrawal,08/13/23
6394,492,462.1,deposit,12/13/23
6395,828,251.8,withdrawal,03/03/24
6396,50,29.5,withdrawal,05/22/24
6397,1332,470.2,deposit,01/07/23
6398,741,408.7,withdrawal,10/04/23
6399,128,53.8,withdrawal,04/22/23
6400,763,56.1,withdrawal,01/08/24
6401,705,145.9,deposit,03/01/23
6402,1705,369.8,withdrawal,05/15/24
6403,633,72.2,withdrawal,02/02/23
6404,1033,281.3,deposit,05/18/23
6405,1045,160.5,deposit,01/26/23
6406,1249,414.6,withdrawal,10/15/23
6407,113,30.5,deposit,01/15/23
6408,449,19.2,deposit,11/21/23
6409,1531,311.2,deposit,10/30/23
6410,1142,366.6,deposit,07/15/23
6411,30,136.7,deposit,04/30/24
6412,227,265.6,deposit,11/24/23
6413,1354,482.8,deposit,05/18/23
6414,581,41,withdrawal,02/18/23
6415,1719,209.7,withdrawal,09/03/23
6416,1583,269.3,withdrawal,05/16/24
6417,983,19.3,withdrawal,03/01/23
6418,1702,231.7,withdrawal,09/11/23
6419,1535,68.3,deposit,10/11/23
6420,386,386.3,withdrawal,11/23/23
6421,625,464.8,withdrawal,03/24/24
6422,1337,405,withdrawal,05/07/23
6423,1258,133.2,deposit,10/24/23
6424,138,374,deposit,03/26/23
6425,120,95,withdrawal,06/16/23
6426,1454,18.7,deposit,07/14/23
6427,1238,131.3,deposit,09/13/23
6428,373,492.3,withdrawal,03/25/24
6429,1281,118,deposit,09/12/23
6430,770,496.7,withdrawal,07/25/23
6431,1744,372.6,withdrawal,09/19/23
6432,1203,203.6,deposit,01/17/23
6433,454,134.7,withdrawal,05/18/23
6434,780,384.9,withdrawal,05/08/23
6435,1506,299.6,deposit,04/04/23
6436,300,302.9,deposit,08/01/23
6437,120,267.4,deposit,01/26/24
6438,76,234.8,withdrawal,03/05/24
6439,255,435.7,withdrawal,01/04/24
6440,603,345,deposit,03/19/24
6441,665,400.1,withdrawal,04/23/23
6442,693,21.9,withdrawal,05/07/24
6443,1348,267.1,withdrawal,02/01/23
6444,403,225.5,deposit,01/29/23
6445,3,450.1,deposit,10/16/23
6446,447,241.7,withdrawal,05/05/23
6447,424,202.5,deposit,07/30/23
6448,1794,408.3,withdrawal,12/11/23
6449,1386,383.9,deposit,08/01/23
6450,1606,372,deposit,04/30/23
6451,470,441.2,deposit,04/07/23
6452,293,286.9,deposit,05/04/24
6453,1789,62.8,deposit,12/28/23
6454,1616,7.5,withdrawal,11/30/23
6455,148,239,withdrawal,11/03/23
6456,1023,87.7,deposit,02/15/24
6457,1080,19.1,deposit,03/11/23
6458,20,74.6,withdrawal,10/15/23
6459,50,23,withdrawal,10/17/23
6460,800,11.6,deposit,12/17/23
6461,199,68.6,deposit,07/22/23
6462,603,485.5,withdrawal,12/11/23
6463,1222,485,deposit,08/19/23
6464,1127,123.7,deposit,02/11/24
6465,992,57.4,withdrawal,05/15/24
6466,1442,66.6,withdrawal,07/07/23
6467,439,385.9,withdrawal,02/25/24
6468,1594,393.8,withdrawal,02/03/24
6469,100,167.9,withdrawal,02/16/24
6470,270,92.5,deposit,10/04/23
6471,553,272,withdrawal,02/24/24
6472,518,432,withdrawal,08/31/23
6473,635,301.8,withdrawal,05/19/23
6474,1798,26.8,deposit,10/04/23
6475,386,371.2,withdrawal,07/21/23
6476,33,14.7,withdrawal,04/28/24
6477,1033,439,withdrawal,02/07/24
6478,243,85.1,deposit,10/23/23
6479,1567,135.9,withdrawal,08/22/23
6480,799,41.2,deposit,06/08/23
6481,633,134.2,withdrawal,07/01/23
6482,1626,71.8,deposit,11/22/23
6483,1417,133.6,deposit,12/19/23
6484,4,337,deposit,05/15/24
6485,1125,175.4,deposit,05/03/23
6486,55,219.4,deposit,03/22/24
6487,696,158.7,deposit,06/28/23
6488,760,242.9,deposit,05/21/24
6489,1671,25.2,withdrawal,05/25/23
6490,690,171.3,withdrawal,03/23/24
6491,418,101.1,withdrawal,01/08/24
6492,934,303.8,withdrawal,12/21/23
6493,181,272.2,deposit,03/25/23
6494,1619,300.5,withdrawal,04/18/24
6495,1022,451.1,withdrawal,08/10/23
6496,1603,328.3,deposit,05/08/23
6497,676,339.3,withdrawal,01/18/24
6498,441,18.7,withdrawal,02/19/24
6499,236,236.1,withdrawal,05/25/24
6500,480,259.5,deposit,01/16/23
6501,357,469.1,withdrawal,07/06/23
6502,315,497.4,withdrawal,07/04/23
6503,1788,110.2,withdrawal,07/15/23
6504,829,223.7,withdrawal,02/16/24
6505,1293,399,withdrawal,05/18/23
6506,1765,153.5,withdrawal,04/06/24
6507,710,64.9,deposit,07/11/23
6508,542,141.7,deposit,02/26/24
6509,1146,496.8,withdrawal,04/29/24
6510,1055,244.5,deposit,02/18/24
6511,121,471.4,withdrawal,01/12/23
6512,251,169.8,withdrawal,08/08/23
6513,649,365.7,withdrawal,01/13/24
6514,882,418.8,deposit,01/19/24
6515,231,448.6,deposit,01/15/23
6516,468,217.6,withdrawal,06/10/23
6517,777,40,withdrawal,02/06/23
6518,854,289.8,deposit,07/06/23
6519,139,384.3,deposit,02/03/23
6520,258,224.8,withdrawal,02/03/23
6521,447,468.8,deposit,04/23/23
6522,1065,429.5,deposit,05/17/23
6523,218,375.3,deposit,12/19/23
6524,1594,191.8,withdrawal,07/22/23
6525,1257,126.2,withdrawal,03/16/24
6526,580,416.8,withdrawal,12/23/23
6527,1090,329.4,deposit,04/28/24
6528,531,237.9,withdrawal,04/21/24
6529,1169,410.9,deposit,08/29/23
6530,175,330.3,deposit,04/10/23
6531,430,20.8,deposit,12/04/23
6532,72,37.8,deposit,07/17/23
6533,907,430.7,deposit,07/10/23
6534,1788,245.2,withdrawal,05/07/24
6535,1082,54,deposit,04/23/24
6536,944,391.8,withdrawal,01/22/24
6537,818,232.7,withdrawal,07/12/23
6538,870,124.9,withdrawal,05/19/23
6539,149,473.4,deposit,11/26/23
6540,1030,435.2,withdrawal,05/11/24
6541,1051,66.3,deposit,04/14/23
6542,738,439.1,withdrawal,01/02/24
6543,1745,322,deposit,09/16/23
6544,684,266.9,deposit,03/24/23
6545,638,360,deposit,05/06/23
6546,1610,254.7,deposit,03/29/24
6547,1554,86.3,deposit,12/02/23
6548,1257,193.5,withdrawal,02/25/24
6549,1516,490.1,deposit,02/04/23
6550,1668,471.6,withdrawal,10/06/23
6551,1004,151.4,withdrawal,03/29/24
6552,925,91.7,deposit,10/16/23
6553,219,338.7,deposit,11/10/23
6554,477,264.5,deposit,04/16/24
6555,46,368.9,withdrawal,02/09/23
6556,242,354.8,deposit,03/24/24
6557,1688,321.6,withdrawal,02/11/23
6558,1724,57.3,deposit,07/23/23
6559,823,88.5,withdrawal,03/15/23
6560,1004,208.5,withdrawal,02/08/24
6561,1401,499.3,deposit,04/23/24
6562,1575,275.7,deposit,03/26/23
6563,588,72.2,deposit,12/29/23
6564,40,241.3,deposit,11/29/23
6565,538,319,deposit,09/28/23
6566,171,233.7,withdrawal,10/14/23
6567,1600,387.8,deposit,07/12/23
6568,313,431.9,withdrawal,10/22/23
6569,23,23.2,deposit,06/15/23
6570,1066,150.2,withdrawal,08/04/23
6571,693,359,deposit,11/17/23
6572,1016,237.1,withdrawal,09/28/23
6573,646,188.5,withdrawal,11/18/23
6574,470,405.9,deposit,02/05/24
6575,933,380.6,deposit,12/18/23
6576,777,312.3,withdrawal,01/24/23
6577,136,189.4,deposit,05/11/23
6578,815,118.1,deposit,01/20/23
6579,154,80.6,deposit,06/14/23
6580,1685,224.9,withdrawal,05/28/24
6581,1152,214.4,withdrawal,09/05/23
6582,455,81.2,deposit,09/27/23
6583,259,227.8,deposit,02/24/24
6584,1575,281.4,withdrawal,01/19/24
6585,1796,279.3,withdrawal,09/30/23
6586,1792,45.8,withdrawal,03/30/23
6587,1678,111.3,deposit,07/31/23
6588,1286,422.7,deposit,03/20/24
6589,1593,455.8,deposit,10/24/23
6590,598,364.6,withdrawal,05/27/24
6591,1626,432.2,deposit,08/21/23
6592,115,228,withdrawal,11/18/23
6593,677,354.5,withdrawal,03/14/24
6594,783,222.4,withdrawal,01/29/23
6595,926,326.8,deposit,03/07/24
6596,84,391.7,deposit,04/26/24
6597,886,415.7,deposit,05/14/24
6598,1742,270.5,withdrawal,05/04/23
6599,1767,366.8,withdrawal,03/31/23
6600,189,94.3,withdrawal,03/28/23
6601,731,289.6,withdrawal,12/15/23
6602,273,135.5,deposit,06/08/23
6603,1520,376,deposit,04/23/23
6604,1018,494.9,withdrawal,04/23/23
6605,588,167.9,deposit,05/29/23
6606,1336,120.7,withdrawal,12/12/23
6607,755,244.9,deposit,05/29/23
6608,1530,208.4,withdrawal,11/02/23
6609,1511,277.2,deposit,01/30/24
6610,98,342.9,deposit,02/14/23
6611,141,304.1,deposit,04/02/23
6612,238,164.4,withdrawal,02/15/23
6613,431,276.8,withdrawal,02/12/24
6614,1234,17.2,withdrawal,02/09/23
6615,166,484.3,deposit,08/23/23
6616,1663,26.9,deposit,05/07/23
6617,292,355.9,withdrawal,05/11/24
6618,625,453.7,withdrawal,02/01/24
6619,1331,349.4,deposit,02/29/24
6620,1611,416.6,withdrawal,08/08/23
6621,373,69.6,deposit,07/20/23
6622,1738,477.1,withdrawal,08/16/23
6623,1007,84.5,withdrawal,12/18/23
6624,1339,365.5,withdrawal,01/27/23
6625,551,321.3,deposit,12/14/23
6626,1281,431.3,deposit,03/26/23
6627,1247,85.5,deposit,02/04/24
6628,1460,98.9,withdrawal,12/23/23
6629,406,413.7,withdrawal,12/27/23
